qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
HyS0007.322	784.4822806270074	1.5928220775361295	4	568	0.9061991681659008	0.004540089278049618	4.298865793513786e-07	Importin-9	
HyS0007.323	2101.731530191278	67.70966613089381	100	2025	1.4878662696905676	0.10787443732620103	1.0291558484639035e-05	T-complex protein 1 subunit gamma	CCT3
HyS0007.325	2372.053019341988	45.89429318577897	79	1255	1.5925055551603116	0.1012905737087988	1.7167892653819064e-05	Phenylalanyl-tRNA synthetase	FARS2
HyS0007.331	321.89668673282057	1.4281762928065946	3	2576	0.7202664070726239	0.002844775464602761	6.916280636298883e-08	Inter-alpha-trypsin inhibitor heavy chain H3	
HyS0007.333	4534.923727014635	37.44385083037931	60	261	2.42762738099221	0.044491989652546006	0.0038567835253225046	Spastic paraplegia 21, maspardin (Autosomal recessive, Mast syndrome)	SPG21
HyS0007.334	7.202225294884075e-13	0.45319236815555275	1	76	0.6560490864046035	0.12461936662606578	4.110463941238537e-05	Putative serine incorporator	
HyS0007.335	5061.1046990336345	20.708148836075903	44	153	2.6795493831390216	0.12234570239222485	0.013214062884410863	Nucleotide-sugar transporter-domain-containing protein (Fragment)	SLC35A4
HyS0007.336	4.3405386098956463e-13	0.5240238901920645	1	59	0.5900000000000002	0.0	0.0	TIMELESS-interacting protein (Fragment)	
HyS0007.337	5972.976455907466	2.1828796354200994	4	9	2.983502327773069	0.008135368607048199	2.4173541844475634e-09	Ribulose-5-phosphate 4-epimerase-like protein	
HyS0007.340	844.3848423394664	31.24103542448152	58	7267	1.1442316812207123	0.40843517401652557	0.0003551028083577982	Poly [ADP-ribose] polymerase	PARP16
HyS0007.341	659.987153874157	39.40323821260214	100	20533	0.8745960380794267	0.03886967772258431	1.2366839705145293e-05	N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase 1	B4GALNT4
HyS0007.342	675.9565328795057	3.4311606367618395	6	1128	0.8719698551574597	0.021844889379713524	0.000472531720469701	Repellent	
HyS0007.345	3.129773497143786e-11	0.4259579511231155	1	501	0.5911928666042713	0.002250687318780704	1.162652448491184e-07	RNA-directed DNA polymerase from mobile element jockey	
HyS0007.346	988.8451579700258	49.765814397218975	86	7873	1.0288251875568655	0.08167348660012289	8.823539498269902e-06	4-aminobutyrate aminotransferase, mitochondrial	ABAT
HyS0007.347	4870.057680763364	37.26402946821969	72	270	2.5560149485457817	0.0338714447555286	0.0020005260002829077	RING finger and KH domain-containing protein 3 (Fragment)	MEX3B
HyS0007.352	1.246923580831806e-14	0.5792259094415178	1	7	0.6120656779219	0.04163333866581347	4.214509485078762e-07	Tetratricopeptide repeat protein 24 (Fragment)	
HyS0007.354	1488.1242262709325	6.238216399339894	11	440	1.1996095760175804	0.0270937858665355	8.949997187134748e-06	DNA polymerase kappa	
HyS0007.355	1020.4414261062636	0.7089598425278305	2	172	1.0291491714921348	0.058427677935238696	0.00029658719764080553	Basigin	
HyS0007.357	1.246923580831806e-14	0.43952587883095906	1	2	0.5935290479667843	0.0066585780150448925	8.09405241682941e-08	G patch domain and ankyrin repeats-containing protein 1 (Fragment)	
HyS0007.358	288.1127885360755	17.31658241282848	32	34434	0.7105232726628838	0.009958293230670516	1.3091809921188883e-05	Glutaredoxin	
HyS0007.359	2.3594799481690597e-11	0.63126930621289	1	435	0.6060400913799069	0.03026420017706537	3.2643026385214185e-06	Sugar transporter SWEET	
HyS0007.360	2918.4629048321917	26.20837941779494	46	482	1.7697223684106966	0.023277076750143427	1.779001219315183e-05	LOW QUALITY PROTEIN: solute carrier family 23 member 1	
HyS0007.361	1041.8164156541766	0.6202441730660417	2	165	1.0284359727568848	0.04095957719146125	4.152918698105919e-05	Transposable element P transposase	
HyS0007.362	3912.601453419543	28.12853615594862	65	377	2.168162231826363	0.024757524795607288	8.115843704287588e-06	Sodium/potassium/calcium exchanger 2	SLC24A2
HyS0007.364	2225.320411509185	27.30389239626957	57	1019	1.4928350442086247	0.023973038267395618	5.846616154942848e-05	Nicotinic acetylcholine receptor alpha subunit	
HyS0007.365	1170.446426747855	39.6112812007231	68	4441	1.0746344154740812	0.031041665307412022	0.00018810810054505086	Ubiquitin-conjugating enzyme	
HyS0007.366	838.3168842871002	35.11698846138768	95	12003	0.9833149387669697	0.10939205261267511	0.0005198583705951932	MAM and LDL-receptor class A domain-containing protein 2	
HyS0007.367	3.6888920483697385e-12	0.4602352224494979	1	172	0.5969655085650769	0.01314121037463977	3.33533258239588e-05	Basigin	
HyS0007.369	1444.011153883729	43.94165584638298	68	2918	1.1866991750963827	0.03599066093066859	0.000983162481825281	Ubiquitin-conjugating enzyme	UBE2R2
HyS0007.370	3698.8249107631523	33.552315017943684	59	386	2.0869867191185065	0.0329353649411505	5.056972179194576e-05	LOW QUALITY PROTEIN: von Willebrand factor A domain-containing protein 9	INTS14
HyS0007.371	870.4377489747827	25.209993654400186	60	7085	0.9827446020054366	0.08408305352156852	0.0002742024546073527	Zinc carboxypeptidase	
HyS0007.373	1945.9385685216737	49.58227937004767	80	1891	1.4090071356244334	0.07661370336723781	0.001322271556394128	Dimethylglycine mitochondrial	DMGDH
HyS0007.374	4288.973054371162	54.09106501006133	82	399	2.367685274991057	0.11716231498814417	1.3149437808046388e-06	Betaine--homocysteine S-methyltransferase	BHMT
HyS0007.375	1454.8038316686718	2.393891821258891	5	205	1.1877045301889728	0.02977653005726717	7.182955761605383e-05	Zinc transporter ZIP1	
HyS0007.376	791.1934383531108	58.869810465213774	100	14298	1.0721092787033277	0.3124931980636792	0.0005254194166686486	Galactose-1-phosphate uridylyltransferase	GALT
HyS0007.379	2678.20429593865	50.53446716787867	71	886	1.6813128313140773	0.03778753632985515	0.00018593418970654392	COP9 constitutive photomorphogenic homolog subunit 2	COPS2
HyS0007.380	3795.231067150558	39.369479296612845	70	435	2.13505706553608	0.050876650408099286	6.979782071758761e-07	5'-nucleotidase domain-containing protein 2	NT5DC2
HyS0007.381	544.8857269432232	5.304180252513662	13	3870	0.9138975223171308	0.19989209603452923	2.1032077054962852e-05	Fanconi-associated nuclease	
HyS0007.384	2.414043135965832e-13	0.5026026219205671	1	44	0.6340505391457022	0.08311187882009036	6.21685527127384e-05	ATP-dependent DNA helicase Q1	
HyS0007.385	960.4828089466597	55.250561520079394	100	9704	1.0613650381660285	0.1644728954723247	6.399935162005695e-05	DNA topoisomerase	TOP3A
HyS0007.386	1520.29265411945	56.826947992529	100	3873	1.283446700207785	0.1609984810615654	2.21798687638222e-05	Gamma-tubulin complex component	TUBGCP4
HyS0007.387	960.4385385848293	44.54870124292536	100	9704	1.0613471412938018	0.16447253938794124	6.399921306124076e-05	DNA topoisomerase	TOP3A
HyS0007.388	1520.3438424549204	57.944262770496216	100	3873	1.2863294261197034	0.16639892577474563	2.292385599651012e-05	Gamma-tubulin complex component	TUBGCP4
HyS0007.390	1804.859407204397	55.221627182802386	81	2221	1.356180828233847	0.0834625335992983	9.612722300943139e-05	Small subunit ribosomal protein S6e	
HyS0007.393	4031.754019556277	55.04284447779317	93	512	2.3258370804479567	0.2323308041902909	7.3202295788355245e-06	Translocon-associated protein subunit beta	SSR2
HyS0007.395	2746.0073375565985	25.10414876520514	37	439	1.7072558566224583	0.035569002603511896	6.751099788108085e-05	Golgi phosphoprotein 3 sauron	GOLPH3
HyS0007.396	1449.3088482655896	1.6537142343304394	4	169	1.1727899692454988	0.005785702985513142	3.678470450875907e-07	Synaptotagmin IV [Tribolium castaneum] (Fragment)	
HyS0007.397	696.4476283649791	46.881848869272616	72	13279	0.8843914414012768	0.029834363852549374	8.860671697629289e-06	Mitochondrial electron transfer flavoprotein subunit alpha	ETFA
HyS0007.400	4932.976874875939	24.512575738053552	53	195	2.57560288242669	0.02341716643347631	5.171332860497555e-05	Myeloid/lymphoid or mixed lineage-leukemia translocation to 3 homolog	MLLT3
HyS0007.403	4262.154825308703	33.258385536994936	55	271	2.3061864466983564	0.021365371021389738	4.349667692776544e-05	Caseinolytic mitochondrial matrix peptidase chaperone subunit b	CLPX
HyS0007.409	3851.501594542227	44.43497603800699	86	518	2.1534506842637957	0.043112772248125195	1.3857769924798392e-05	Transcription initiation factor IIA subunit	GTF2A1
HyS0007.410	4704.162155297378	16.287136818050033	48	194	2.4966627916085082	0.04712426486382915	0.0011034555863806276	DmX protein 2	DMXL1
HyS0007.411	550.313441902766	32.75844228533855	67	19769	1.2773421229495874	0.8814293421030311	0.0029597436937254065	Hexosyltransferase	
HyS0007.413	4261.895402649942	8.095373180692413	24	118	2.2998317352008604	0.0095708852180246	5.024876653521911e-05	Putative rave regulator of v-atpase assembly complex subunit rav1/dmx protein (Fragment)	DMXL1
HyS0007.414	3475.383940979114	50.05412212354603	73	541	1.9966555142716964	0.031134755123576337	2.5883227764096123e-05	Putative rab subfamily protein of small gtpase	RAB18
HyS0008.13	1908.44930240657	63.86819419533962	100	2458	1.5067690262318654	0.2889793529472309	0.011512410360253267	Glycylpeptide N-tetradecanoyltransferase	NMT1
HyS0008.14	886.7058663656186	38.79280843139301	68	7728	0.9851011111019379	0.07601656961611206	0.006499132957549666	DDRGK domain-containing protein 1	DDRGK1
HyS0008.15	4353.55523390225	41.98634188187381	88	415	2.3712569294734203	0.07513070068186438	0.0007782275566130657	Male germ cell RacGap	RACGAP1
HyS0008.16	2039.1328897229962	18.851798314284135	60	1288	1.419386428720015	0.025900735708611664	0.0002941452626220441	Hemicentin-1	FBN2
HyS0008.17	5493.2854229205195	46.784163390877595	86	255	2.8627256321721757	0.14224116522004587	0.0011822718671742395	phosphatidylcholine transfer protein isoform X1	PCTP
HyS0008.18	264.3009466995674	41.972543280991964	70	89548	0.7260313773704345	0.05717632601059786	0.0003772952495349579	Serine/threonine protein kinase	
HyS0008.19	1635.0353715209085	1.0270929687674069	2	66	1.2522737372667625	0.01558411826268969	2.9895868367652104e-07	Coiled-coil domain-containing protein 13	
HyS0008.20	4039.549005455186	33.94383530608316	83	454	2.2454212895180183	0.07453211003237617	0.004983450939227709	Trimethylguanosine synthase	TGS1
HyS0008.21	1911.3530364366381	0.9248324676941866	3	73	1.3572543831039376	0.005119124965194234	1.614886466917436e-06	DLEC1, cilia and flagella associated protein	DLEC1
HyS0008.23	4835.418302605138	47.776017240686656	86	329	2.5389465504872795	0.027884369795575036	2.5672678483499195e-05	LOW QUALITY PROTEIN: WD repeat, sterile alpha motif and U-box domain containing 1	WDSUB1
HyS0008.24	2812.6775400111637	43.119974696027555	76	860	1.731094008760381	0.030231609178501026	1.1994565499468173e-05	Thiazide-sensitive sodium chloride cotransporter	
HyS0008.25	1286.372427847308	3.6432638063998017	13	698	1.1056997851992607	0.002170907222324261	1.1661625276927787e-05	Thrombospondin type 1 repeat-containing protein 2	
HyS0008.26	2678.503750563491	1.8919284065131028	5	59	1.6942060982855813	0.061892892415396285	6.825400123317922e-05	Sterol regulatory element-binding protein cleavage-activating protein (Fragment)	
HyS0008.29	392.6078925851115	36.91647157078575	62	35990	0.7662343041025114	0.03620665555085539	8.098132567177349e-05	Low molecular weight phosphotyrosine protein phosphatase	
HyS0008.30	925.7696190884823	49.69103059885994	93	9702	1.0056745962652531	0.08559637335896733	3.353748037509336e-05	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A	KAT2A
HyS0008.32	3576.5746742808033	4.626636406124573	9	63	2.0351676777280265	0.027429772647709287	1.4256209523352524e-06	Blast:Juxtaposed with another zinc finger protein 1	
HyS0008.33	1245.6552358151166	55.81373554821871	100	5764	1.2396294376349046	0.2855758666424107	0.0006066994190170632	Polypeptide N-acetylgalactosaminyltransferase	
HyS0008.34	1182.8844842682304	1.854643099556148	4	228	1.0736028208170554	0.0197149174761115	6.042371211286455e-06	Integrin alpha chain	
HyS0008.40	531.439739904189	50.24848845732961	78	24713	0.8162577163447854	0.025813991923188815	2.02331909889443e-05	Mitochondrial NADH dehydrogenase flavoprotein 2	NDUFV2
HyS0008.44	1.246923580831806e-14	0.2705498652010438	1	3	0.5935251807413419	0.006651270207852195	3.765590121733257e-07	ADT-1 (inferred by orthology to a C. elegans protein)	
HyS0008.46	166.96733224928892	45.54498574941569	91	291286	0.7741947419744056	0.22152393709271545	6.120777541854054e-06	L-fuco-beta-pyranose dehydrogenase	
HyS0008.47	1208.5427238578286	20.213393771000565	52	3167	1.0931846782594732	0.0372972304808983	2.8280732793614343e-06	Acyl-coA-binding protein ACBP	ACBD5
HyS0008.48	1001.7158095814686	1.4345493551977873	3	261	1.0014265436034822	0.020264558082289018	1.9936407605600626e-07	Major facilitator superfamily domain-containing protein 6	MFSD6
HyS0008.52	2.9957290523957037e-12	0.5049811814316204	1	155	0.7661110283949746	0.3322847855719828	4.602091126019457e-06	Sorting nexin-7	
HyS0008.55	2151.7960876237285	3.8870122795582436	7	135	1.4961986008915646	0.08579763456604937	0.0003709761033527124	Succinate dehydrogenase complex assembly factor 3	ACN9
HyS0008.56	445.03115473045796	38.17826845239395	88	39697	0.7778864080228632	0.01863003797978946	1.3000695816544006e-06	Beta-galactosidase	GLB1
HyS0008.57	5007.114692717063	31.77086422461639	69	245	2.6410022822320935	0.09084093753438993	0.000535412602086942	RNA binding motif protein 48	RBM48
HyS0008.58	3743.3842472106985	28.639035228367664	84	535	2.1097250088354156	0.04220638340962025	9.6337201868168e-05	Partitioning defective 3	PARD3
HyS0008.59	4036.032038144542	49.071276316954155	79	434	2.217133816329486	0.02400146545368809	1.1219060701357036e-05	brahma-associated protein of 60 kDa	
HyS0008.61	3777.8774443143957	30.74394991358053	61	382	2.111344027289016	0.019230339527283535	4.8480689862351614e-05	Transformer-2 protein homolog alpha	
HyS0008.62	3596.4844830650227	44.243648103413335	86	595	2.057154094040719	0.05388289217838076	0.00011839800839533724	Origin recognition complex subunit 2	ORC2
HyS0008.63	2536.2818857484895	31.09123573525277	66	913	1.6806068969103896	0.14357364463651184	5.5476821206229925e-06	Poly(rC) binding protein 2	
HyS0008.64	948.1099306080466	68.70594634424582	100	9957	1.0113119841340898	0.07937247595583881	2.9981713835609814e-05	Proteasome subunit alpha type	PSMA2
HyS0008.65	2025.6681964757397	59.19615360887988	79	1722	1.4440749174564853	0.08265211762066439	0.000100826361865404	LOW QUALITY PROTEIN: 40S ribosomal protein S13	RPS13
HyS0008.67	2536.2818857484895	31.09123573525277	66	913	1.6806068969103896	0.14357364463651184	5.5476821206229925e-06	Poly(rC) binding protein 2	
HyS0008.68	791.8280955018699	68.52003644035761	100	14271	0.9502489021548565	0.08210761235538047	3.1470287840210965e-05	Proteasome endopeptidase complex	PSMA2
HyS0008.69	2025.6681964757397	59.19615360887988	79	1722	1.4440749174564853	0.08265211762066439	0.000100826361865404	LOW QUALITY PROTEIN: 40S ribosomal protein S13	RPS13
HyS0008.70	1.246923580831806e-14	0.3530940935846677	1	3	0.6778817736609106	0.16580756013745704	0.00018833940292079996	Seed linoleate 9S-lipoxygenase-2	
HyS0008.74	6195.012089528358	43.68033657132483	82	191	3.087634381144357	0.03699193406514155	0.0011910139244410225	BHLH Pancreas specific transcription factor	PTF1A
HyS0008.75	3254.1593798467993	28.34753493553996	66	551	1.914013860138116	0.042169627842413966	1.0272145851569814e-05	Beta antigen	DNAJC1
HyS0008.77	3380.0769020352573	49.34492603390861	89	697	2.0016969559239697	0.11257747939096441	6.551632792932428e-06	Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B	MGAT4A
HyS0008.78	555.2397687250523	2.8227412539363854	6	1728	0.8142295375623451	0.004025381191591612	8.902039030466087e-06	Bromodomain adjacent to zinc finger domain protein 1A	
HyS0008.80	2400.658911830842	58.78186834062435	100	1552	1.5750766001905987	0.046816100470289314	2.5110450426941834e-05	Mediator of RNA polymerase II transcription subunit 10	MED10
HyS0008.81	4234.867322837833	48.67652498300905	85	424	2.338523701705225	0.10296190243770297	0.00034821390545969653	Apoptosis inhibitor	API5
HyS0008.82	4096.742282387451	34.92103995278915	72	380	2.245381111172275	0.031479220741221094	1.0561222370633303e-05	Acid sensing ion channel subunit 3	ASIC1
HyS0008.83	2471.3592566298516	47.73135919416649	80	1172	1.600649231907283	0.04170843539761669	2.924730276581415e-06	F-box and leucine-rich repeat protein 2	FBXL2
HyS0008.84	1845.5582899437811	5.872871740148414	16	411	1.3364129201700048	0.015451511062998887	1.516645514794073e-05	Integrin subunit alpha 5	
HyS0008.85	733.1445760744549	38.805001612158826	65	10810	0.8929976394347403	0.01837534109020295	4.391135753774217e-05	Nonmuscle myosin essential light chain	
HyS0008.86	1609.9585418452316	9.01954675126173	14	481	1.242776499056704	0.01658980620789613	2.42514213139025e-05	speckle-type POZ protein B	
HyS0008.88	1.246923580831806e-14	0.5355536682695385	1	4	0.603539579407715	0.025546374383583686	4.922078391337393e-08	Methyltransferase-like protein, related	
